Index,Name,PUBCHEM_COMPOUND_CID,ACTIVITY,ALogP98,ES_Sum_dO,ES_Sum_dssC,ES_Sum_sOH,ES_Sum_ssCH2,ES_Sum_ssO,ES_Sum_sssCH,ES_Count_dssC,ES_Count_sCH3,Molecular_Solubility,Num_DoubleBonds,Num_H_Acceptors,Molecular_FractionalPolarSurfaceArea,CIC,IAC_Mean,IC,JX,Wiener,SC_3_P
"1,591",Drotebanol,"5,463,863",Bitter,1.542,0,0,22.284,4.418,11.263,-0.292,0,3,-2.567,3,5,0.19,0.66666,1.4157,3.91829,1.94303,"1,062",67
"1,592",Dyphylline,"3,182",Bitter,-0.626,23.585,-1.086,18.1,-0.682,0,-1.094,2,2,-0.325,4,5,0.384,0.59749,1.79617,3.57243,2.27243,568,39
"1,593",Edrophonium Bromide,"9,336",Bitter,0.648,0,0,9.261,1.017,0,0,0,3,-3.047,3,1,0.104,0.5629,1.33523,3.02205,2.93076,190,19
"1,594",Epirizole,"3,242",Bitter,1.994,0,0,0,0,10.166,0,0,4,-2.49,5,5,0.253,1.1535,1.68462,2.93395,2.3926,501,32
"1,595",Eprazinone Dihydrochloride,"73,356",Bitter,4.074,12.603,0.239,0,6.503,6.002,0.144,1,2,-4.884,7,4,0.083,1.39712,1.33957,3.41023,1.43531,"2,404",49
"1,596",Ethyl Biscoumacetate,"11,047",Bitter,2.072,39.053,-5.255,20.889,-0.061,15.644,-1.758,7,1,-4.525,11,8,0.334,1.15849,1.47283,3.74839,1.79886,"2,154",69
"1,597",Etilefrin Hydrochloride,"164,652",Bitter,-0.267,0,0,18.799,1.593,0,-0.494,0,1,-1.883,3,2,0.29,0.15384,1.43662,3.54659,2.5277,268,18
"1,598",Fencamine Hydrochloride,"115,373",Bitter,1.635,24.452,-0.858,0,2.536,0,0.463,2,5,-4.899,7,4,0.186,0.74124,1.53763,4.0661,1.53081,"2,317",58
"1,599",Fenproporex Hydrochloride,"161,245",Bitter,2.045,0,0,0,2.384,0,0.435,0,1,-3.471,3,2,0.17,0.48249,1.2729,3.32486,2.244,364,17
"1,600",Fluorotoluene,"9,603",Bitter,2.521,0,0,0,0,0,0,0,1,-2.089,3,0,0,1.5,1.28669,1.5,2.97917,62,10
"1,601",Fraxin,"5,273,568",Bitter,-1.234,11.529,-0.708,49.285,-0.649,20.775,-7.718,1,1,-1.1,5,10,0.464,0.67345,1.54937,4.02698,1.86946,"1,550",57
"1,602",Furfuryl Alcohol,"7,361",Bitter,0.407,0,0,8.332,-0.007,0,0,0,0,-0.583,2,1,0.322,0.57142,1.46048,2.23592,2.62418,43,9
"1,603",Ammonium Picrate,"8,577",Bitter,0.568,62.168,0,9.129,0,0,0,0,0,-3.873,6,7,0.73,1.34436,1.84125,2.65563,3.30418,408,28
"1,604",Galegine,"10,983",Bitter,0.445,0,0.743,0,0.087,0,0,2,2,-0.259,2,0,0.397,1.33333,1.32496,1.83659,3.4162,108,6
"1,605",Gamabufotalin,"259,803",Bitter,2.144,11.42,0.593,33.84,6.621,5.135,-0.013,2,2,-4.516,3,5,0.228,0.78465,1.30073,4.07333,1.46951,"1,975",81
"1,606",Gentiobiose,"441,422",Bitter,-4.261,0,0,76.109,-1.096,15.113,-15.295,0,0,0.646,0,11,0.594,1.90939,1.51005,2.61416,1.80357,"1,222",47
"1,607",Ginkgolide C,"161,120",Bitter,-1.753,38.311,-2.976,46.086,0,22.203,-11.94,3,4,-1.304,3,11,0.443,1.12112,1.51715,3.83307,1.66255,"1,866",118
"1,608",Ginkgolide A,"441,293",Bitter,-0.022,38.142,-2.196,23.033,0.46,22.892,-5.746,3,4,-1.851,3,9,0.36,1.21101,1.4825,3.64696,1.61022,"1,612",109
"1,609",Ginkgolide B,"65,243",Bitter,-0.854,38.236,-2.635,34.677,0.228,22.512,-8.817,3,4,-1.583,3,10,0.403,1.05032,1.50124,3.85656,1.64208,"1,731",114
"1,610",beta-Glucogallin,"124,021",Bitter,-1.9,11.933,-1.153,65.825,-0.695,9.772,-8.064,1,0,-0.208,4,10,0.58,0.88107,1.5656,3.64248,2.02888,"1,206",46
"1,611",Glucovanillin,"6,452,133",Bitter,-0.599,10.739,0,38.432,-0.55,15.761,-6.891,0,1,-1.331,4,8,0.419,0.79589,1.51288,3.66353,2.07447,"1,059",43
"1,612",Glutaronitrile,"10,994",Bitter,0.595,0,0,0,1.73,0,0,0,0,-1.16,0,2,0.388,0.85714,1.46048,1.95021,2.71652,56,4
"1,613",Amobarbital,"2,164",Bitter,2.297,34.537,-1.655,0,1.666,0,0.418,3,3,-2.441,3,3,0.317,0.67218,1.56195,3.32781,2.76061,418,29
"1,614",Amobarbital Sodium salt,"23,689,390",Bitter,1.887,23.58,-1.562,9.052,1.659,0,0.419,3,3,-2.609,3,4,0.334,0.25,1.58089,3.75,2.81808,418,29
"1,615",Guaifenesin,"3,516",Bitter,0.747,0,0,17.645,-0.258,10.287,-0.862,0,1,-1.269,3,4,0.287,0.57142,1.43156,3.23592,2.44122,331,20
"1,616",Harman,"5,281,404",Bitter,2.455,0,0,0,0,0,0,0,1,-3.783,6,1,0.162,0.82212,1.32501,2.98522,2.58893,267,33
"1,617",Helenalin,"23,205",Bitter,1.44,23.863,-0.211,10.711,0.657,5.309,-1.571,3,2,-2.682,4,4,0.256,0.56604,1.38075,3.68188,2.02698,570,51
"1,618",Heptabarbital,"10,518",Bitter,2.588,35.446,-0.813,0,5.215,0,0,4,1,-3.007,4,3,0.307,0.75054,1.56105,3.41938,2.31432,537,38
"1,619",Hexobarbital Sodium salt,"24,197,253",Bitter,2.212,35.471,-0.738,0,3.712,0,0,4,2,-2.383,4,3,0.283,0.39734,1.59668,3.69011,2.30944,458,38
"1,620",Homidium Bromide,"14,710",Bitter,2.67,0,0,0,0.633,0,0,0,1,-6.83,10,1,0.184,1.03145,1.28669,3.5535,2.24522,"1,150",56
"1,621",Amodiaquin Dihydrochloride dihydrate,"64,646",Bitter,0.822,0,0,10.191,2.909,0,0,0,2,-7.36,8,2,0.16,0.63999,1.51755,4.00385,1.85916,"1,580",48
"1,622",Hydrogen Peroxide,784,Bitter,-0.516,0,0,12,0,0,0,0,0,0.776,0,2,1,1,1,0,0.77077,1,0
"1,623",Hydroxyzine Dihydrochloride,"91,513",Bitter,1.906,0,0,8.782,6.475,5.398,0.334,0,0,-5.917,6,3,0.1,1.48573,1.47998,3.2147,1.61049,"1,831",46
"1,624",Imipramine <i>N-</i>Oxide Hydrochloride,"88,286",Bitter,0.463,13.896,0,0,4.461,0,0,0,2,-6.55,6,1,0.07,1.21613,1.32465,3.24329,1.99805,959,46
"1,625",Improsulfan Tosylate,"284,314",Bitter,-2.434,42.373,0,0,3.062,9.099,0,0,2,-1.949,4,6,0.433,1.97949,1.75139,2.10796,2.91055,736,14
"1,626",Acecarbromal,"6,489",Bitter,1.847,33.175,-1.738,0,1.116,0,0,3,3,-3.316,3,3,0.292,0.85032,1.7773,3.05656,4.1176,394,20
"1,627",Inaperisone Hydrochloride,"147,524",Bitter,2.129,12.318,0.302,0,7.15,0,0.143,1,2,-5.243,4,1,0.082,0.66666,1.24852,3.50325,1.92043,668,31
"1,628",Iodinated Glycerol,"21,852",Bitter,1.145,0,0,8.658,0.577,10.52,0.105,0,1,-1.26,0,3,0.218,0.39999,1.61525,2.92192,2.12902,121,15
"1,629",Ipodate Sodium salt,"23,671,932",Bitter,0.683,10.722,-0.771,8.817,0.689,0,0,1,2,-8.351,5,3,0.155,0.73684,1.87874,3.51108,3.07714,732,30
"1,630",L-Isoleucine,"6,306",Bitter,-1.862,10.237,-0.802,8.421,0.875,0,-0.267,1,2,-0.781,1,2,0.422,0.22222,1.4769,2.9477,3.58062,92,10
"1,631",Isopropyl Alcohol,"3,776",Bitter,0.368,0,0,8.055,0,0,-0.167,0,2,0.066,0,1,0.247,1.18872,1.18872,0.81127,2.22923,9,0
"1,632",Isoxsuprine,"11,368",Bitter,1.771,0,0,19.655,0.58,5.723,-0.361,0,2,-4.298,6,3,0.214,1.13725,1.39633,3.32217,1.77018,"1,247",35
"1,633",Khellin,"3,828",Bitter,2.172,12.186,0.334,0,0,16.289,0,2,3,-2.98,6,4,0.234,0.52631,1.47251,3.72161,2.33625,594,46
"1,634",Lafutidine,"5,282,136",Bitter,0.427,23.735,-0.25,0,8.42,5.687,0,1,0,-6.925,8,4,0.248,1.34215,1.60573,3.56473,1.2412,"3,426",46
"1,635",Lappaconitine,"115,161",Bitter,0.029,25.927,-0.738,25.671,4.139,25.053,-1.822,2,5,-3.542,5,9,0.232,0.92273,1.47027,4.46958,1.33153,"4,994",129
"1,636",Linamarin,"11,128",Bitter,-1.579,0,0,37.568,-0.53,10.26,-6.729,0,2,-0.641,0,7,0.481,0.79469,1.61052,3.29277,2.59198,500,30
"1,637",Lincomycin Hydrochloride monohydrate,"71,476",Bitter,-1.489,12.869,-0.186,40.738,3.902,5.725,-7.416,1,4,-3.366,1,7,0.364,1.07479,1.56559,3.68008,1.98965,"1,843",53
"1,638",Amylocaine Hydrochloride,"10,766",Bitter,1.369,11.969,-0.24,0,1.623,5.624,0,1,4,-4.161,4,2,0.116,0.51499,1.3518,3.57246,2.6216,540,25
"1,639",Lycoctonine,"99,924",Bitter,-3.124,0,0,36.631,4.616,24.554,-1.277,0,5,-2.647,0,7,0.228,1.18543,1.39914,3.85895,1.62469,"2,241",114
"1,640",Lycopodine,"101,684",Bitter,1.083,12.487,0.624,0,12.891,0,1.282,1,1,-4.757,1,1,0.09,0.75054,1.22735,3.41938,1.8387,466,54
"1,641",Meconin,"68,437",Bitter,1.406,11.355,-0.352,0,0.313,15.091,0,1,2,-1.616,4,4,0.237,0.71428,1.48335,3.09306,2.49608,272,30
"1,642",<i>l-</i>Menthone,"26,447",Bitter,2.736,11.446,0.498,0,3.189,0,1.554,1,3,-2.318,1,1,0.098,0.61408,1.12425,2.84535,2.47803,150,17
"1,643",Meperidine Hydrochloride,"5,750",Bitter,0.884,12.395,-0.053,0,4.25,5.326,0,1,2,-4.214,4,2,0.118,0.75054,1.35415,3.41938,2.24981,568,35
"1,644",Mephenesin,"4,059",Bitter,1.249,0,0,17.587,-0.146,5.279,-0.806,0,1,-1.647,3,3,0.258,0.30769,1.37425,3.39274,2.40358,272,18
"1,645",Meprobamate,"4,064",Bitter,1.267,20.911,-1.674,0,1.848,9.397,0,2,2,-1.98,2,4,0.419,1.35763,1.60233,2.54925,3.92757,406,16
"1,646",Methacycline Hydrochloride,"5,281,092",Bitter,-3.205,39.877,-6.228,53.903,0,0,-5.764,8,2,-3.804,9,8,0.442,1.01139,1.62616,3.9886,1.98699,"2,336",88
"1,647",Methamphetamine Hydrochloride,"66,124",Bitter,0.835,0,0,0,1.164,0,0.691,0,2,-2.82,3,0,0.096,0.61408,1.15417,2.84535,2.48336,168,14
"1,648",Methantheline Bromide,"5,883",Bitter,2.426,12.901,-0.207,0,3.303,11.624,-0.428,1,3,-6.289,7,3,0.102,1.03999,1.37428,3.60385,1.74475,"1,504",51
"1,649",Methoxsalen,"4,114",Bitter,2.187,11.173,-0.406,0,0,10.348,0,1,1,-3.047,6,3,0.248,0.25,1.45914,3.75,2.27606,387,37
"1,650",Methoxyphenamine Hydrochloride,"71,471",Bitter,1.021,0,0,0,1.121,5.309,0.51,0,3,-2.977,3,1,0.126,0.82729,1.3054,2.87314,2.88567,242,21
"1,651",Methylbenzethonium Chloride Monohydrate,"14,842",Bitter,5.307,0,0,0,5.066,11.804,0,0,8,-10.588,6,2,0.037,1.63725,1.20453,3.31694,1.69755,"3,518",48
"1,652","5,5' Methylenedisalicylic Acid","67,145",Bitter,-0.368,21.887,-2.489,36.743,0.278,0,0,2,0,-3.059,8,6,0.43,1.33333,1.49186,3.05898,2.28071,976,38
"1,653",Methylthiouracil,"667,493",Bitter,0.401,10.568,1,0,0,0,0,3,1,-1.731,3,2,0.535,0.44444,1.96559,2.72548,2.63874,84,12
"1,654",Methyprylon,"4,162",Bitter,1.473,23.461,0.029,0,1.718,0,-0.031,2,3,-1.815,2,2,0.23,0.46153,1.41668,3.2389,2.91487,216,27
"1,655",Anethole Trithione,"2,194",Bitter,3.635,0,2.17,0,0,5.095,0,2,1,-4.646,5,4,0.426,0.71428,1.64242,3.09306,2.15953,318,25
"1,656",Metralindole Hydrochloride,"171,296",Bitter,0.897,0,0.627,0,2.75,5.316,0,1,2,-3.08,5,1,0.131,0.42105,1.45664,3.82687,2.00514,611,50
"1,657","Lupulone,Lupulon","68,051",Bitter,5.57,26.687,1.82,22.218,0.974,0,0.052,9,8,-6.343,7,4,0.164,1.58365,1.24577,3.32323,3.75139,"2,241",53
"1,658",Mibefradil,"60,662",Bitter,3.813,12.673,-0.337,0,5.843,11.327,0.239,1,4,-9.02,8,4,0.137,0.7879,1.47519,4.38202,1.39701,"4,374",72
"1,659",Morphine,"5,464,110",Bitter,-0.149,0,0,20.66,3.127,6.096,0.106,0,1,-3.356,4,3,0.214,0.38095,1.43851,4.01136,1.79899,712,66
"1,660",Naphazoline Hydrochloride,"11,079",Bitter,1.821,0,0.621,0,1.876,0,0,1,0,-3.021,6,0,0.126,0.59436,1.27979,3.40563,1.99756,431,32
"1,661",338,"25,075",Bitter,-0.415,12.86,-0.403,81.645,-0.783,28.559,-15.955,1,1,-2.295,7,14,0.43,1.30205,1.5092,4.0555,1.33717,"5,754",92
"1,662",Neoquassin,"72,964",Bitter,1.6,27.281,1.264,10.405,1.021,16.936,-1.88,5,6,-3.602,4,6,0.212,0.62534,1.36101,4.182,1.91265,"1,575",80
"1,663",Neostigmine Bromide,"8,246",Bitter,0.511,11.371,-0.363,0,0,5.188,0,1,5,-3.249,4,2,0.114,0.54718,1.47984,3.45281,2.73297,457,24
"1,664",Nialamide,"4,472",Bitter,1.29,22.732,-0.091,0,1.336,0,0,2,0,-3.84,8,4,0.286,1.61408,1.60625,2.84535,1.54262,"1,383",32
"1,665",Nikethamide,"5,497",Bitter,0.79,11.692,0.053,0,1.48,0,0,1,2,-1.739,4,2,0.167,0.82729,1.47628,2.87314,2.68245,252,20
"1,666",Nitrofurazone,"5,447,130",Bitter,0.223,30.509,-0.832,0,0,0,0,1,0,-2.534,5,4,0.646,0.42857,1.97095,3.37878,2.43929,356,19
"1,667",Nomilin,"72,320",Bitter,2.151,52.711,-1.457,0,1.216,23.987,-2.994,4,6,-5.371,6,8,0.249,1.27349,1.41581,3.93595,1.47942,"3,428",110
"1,668",<i>o</i>-(<i>p</i>-Anisoyl)benzoic Acid Sodium salt,"231,963",Bitter,1.373,23.352,-1.433,9.071,0,5.011,0,2,1,-3.741,8,4,0.262,1.13209,1.41832,3.11583,2.34523,716,35
"1,669",Norleucine D(-)-Form,"9,475",Bitter,-1.725,10.142,-0.789,8.346,2.7,0,-0.413,1,1,-0.933,1,2,0.426,0,1.4769,3.16992,3.14389,102,8
"1,670",Oleuropein,"5,281,544",Bitter,0.166,25.097,-1.117,58.758,-0.748,26.701,-9.851,4,2,-2.944,7,13,0.391,0.8292,1.49782,4.41872,1.61782,"5,056",74
"1,671",Antazoline Hydrochloride,"17,275",Bitter,2.714,0,1.087,0,3.58,0,0,1,0,-3.949,7,3,0.105,1.27548,1.31226,3.04643,1.75251,829,35
"1,672",Oxeladin,"4,619",Bitter,2.656,12.679,-0.142,0,6.184,11.138,0,1,4,-6.113,4,3,0.107,1.11478,1.30337,3.47017,2.35675,"1,599",39
"1,673",Oxyacanthine,"73,415",Bitter,3.652,0,0,22.242,5.516,24.355,0.269,0,4,-10.002,12,6,0.149,1.50609,1.42297,3.98575,1.353,"6,375",106
"1,674","4,4'-Oxydi-2-butanol","92,141",Bitter,-0.149,0,0,17.663,2.48,5.135,-0.581,0,2,-1.044,0,3,0.262,1.52317,1.2782,1.93625,2.76435,204,8
"1,675",Pancuronium Bromide,"27,350",Bitter,2.793,24.828,-0.19,0,21.231,12.557,3.661,2,6,-11.493,2,4,0.089,1.79874,1.27268,3.5588,1.27376,"5,163",104
"1,676",Antipyrine,"2,206",Bitter,1.606,11.603,0.967,0,0,0,0,2,2,-1.084,5,2,0.125,0.48249,1.50531,3.32486,2.25529,284,28
"1,677","1,5-Pentanediol","8,105",Bitter,0.201,0,0,16.422,3.077,0,0,0,0,-0.318,0,2,0.324,1.25069,1.26744,1.55665,2.36756,56,4
"1,678","Humulon,Humulone","72,625",Bitter,3.047,25.42,-1.192,32.064,0.021,0,-0.012,8,6,-4.428,6,5,0.244,1.32332,1.33172,3.37711,3.48272,"1,566",47
"1,679",Pentobarbital Sodium salt,"23,676,152",Bitter,1.887,23.787,-1.562,9.086,2.081,0,-0.078,3,3,-2.696,3,4,0.335,0.25,1.58089,3.75,2.99363,398,32
"1,680",Pentoxifylline,"4,740",Bitter,1.032,35.265,-0.745,0,1.988,0,0,3,3,-1.856,5,4,0.26,0.53774,1.6711,3.78418,1.99592,834,40
"1,681",Pentylenetetrazole,"5,917",Bitter,0.917,0,0,0,5.207,0,0,0,0,-1.296,2,3,0.322,1.07548,1.48547,2.24643,2.15199,107,18
"1,682",Periplocymarin,,Bitter,2.489,11.807,0.786,34.902,8.005,23.042,-1.396,2,4,-4.887,2,8,0.224,1.23735,1.32933,4.01057,1.14495,"4,656",104
"1,683",Phenacetin,"4,754",Bitter,1.282,10.681,-0.066,0,0.652,5.253,0,1,2,-2.278,4,2,0.202,0.76923,1.49563,2.9312,2.54425,280,17
"1,684",Benzoin,"8,400",Bitter,2.616,11.895,-0.272,9.892,0,0,-1.081,1,0,-3.55,7,2,0.179,1.46936,1.29583,2.53063,2.20328,448,28
"1,685",Phenazopyridine Hydrochloride,"8,691",Bitter,2.633,0,0,0,0,0,0,0,0,-3.186,7,5,0.411,1.04718,1.5061,2.95281,2.16684,485,26
"1,686",<i>p</i>-Acetanisidine,"5,827",Bitter,0.934,10.625,-0.07,0,0,4.961,0,1,2,-1.924,4,2,0.22,0.83333,1.54168,2.75162,2.612,217,16
"1,687",ANTU,"736,366",Bitter,1.511,0,0.417,0,0,0,0,1,0,-4.865,6,1,0.377,0.67926,1.51955,3.12808,2.54329,292,25
"1,688",Phenobarbital,"23,674,889",Bitter,1.299,23.955,-1.809,9.121,0.29,0,0,3,1,-2.906,6,4,0.358,0.51499,1.67063,3.57246,2.50241,458,37
"1,689",Phenprobamate,"4,770",Bitter,2.172,10.21,-0.701,0,2.116,4.602,0,1,0,-2.672,4,2,0.277,0.82729,1.49563,2.87314,2.10554,304,15
"1,690",Phentolamine,"66,147",Bitter,2.969,0,1.003,9.475,2.451,0,0,1,1,-3.652,7,4,0.172,1.42857,1.44811,2.96374,1.87881,925,39
"1,691",Quinine,"8,549",Bitter,1.173,0,0,11.172,4.575,5.354,1.066,0,1,-5.473,6,3,0.149,0.5,1.39971,4.08496,1.64507,"1,286",56
"1,692",Phenyl Biguanide,"4,780",Bitter,0.391,0,-0.678,0,0,0,0,2,0,-1.144,5,3,0.53,1.03921,1.49868,2.66122,2.72786,276,16
"1,693",Phenylephrine,"5,284,443",Bitter,-0.616,0,0,18.611,0.614,0,-0.499,0,1,-1.478,3,2,0.314,0.16666,1.47612,3.41829,2.6588,206,17
"1,694",Phenytoin,"657,302",Bitter,2.299,23.885,-0.827,0,0,0,0,2,0,-3.733,8,2,0.252,1.55314,1.547,2.69478,2.17845,617,43
"1,695",Phloridzin,"6,072",Bitter,0.124,12.794,-0.537,68.611,-0.43,10.73,-7.857,1,0,-2.131,7,10,0.436,0.97628,1.50488,3.97791,1.73869,"2,786",61
"1,696",Pholcodine,"5,359,422",Bitter,-1.658,0,0,10.819,8.735,18.257,0.269,0,1,-5.428,4,4,0.155,0.96551,1.43824,3.89246,1.2838,"2,134",80
"1,697",Quinine,"91,429",Bitter,1.173,0,0,11.172,4.575,5.354,1.066,0,1,-5.473,6,3,0.149,0.5,1.39971,4.08496,1.64507,"1,286",56
"1,698","Phthalic Acid Ethyl ester,Diethyl phthalate","6,781",Bitter,2.238,23.088,-1.017,0,0.547,9.7,0,2,2,-2.622,5,4,0.229,1,1.42947,3,2.86912,446,25
"1,699",Phthalylsulfathiazole,"4,806",Bitter,1.063,46.994,-1.8,9.129,0,0,0,2,0,-4.983,12,6,0.465,1.48148,1.93463,3.2734,1.67086,"2,075",51
"1,700",Picoperine Hydrochloride,"168,198",Bitter,2.135,0,0,0,10.079,0,0,0,0,-5.636,6,2,0.068,1.64839,1.25835,2.81103,1.61504,"1,123",37
"1,701",Picrocrocin,"130,796",Bitter,-0.175,11.243,1.677,38.819,0.592,11.161,-6.693,2,3,-1.729,2,7,0.347,0.88107,1.41342,3.64248,2.00736,"1,174",47
"1,702","Picromycin, pikromycin, albomycetin, amaromycin","6,436,532",Bitter,1.79,38.037,-1.458,21.729,1.363,17.525,-5.157,3,9,-5.882,4,8,0.235,1.20959,1.39622,3.99986,2.33723,"4,014",70
"1,703",Pifarnine,"6,436,032",Bitter,6.747,0,4.445,0,11.599,10.914,0,3,4,-6.275,6,4,0.055,1.42789,1.28694,3.5263,1.2903,"3,745",50
"1,704",Pipemidic Acid,"4,831",Bitter,-2.335,23.414,-2.02,9.137,4.213,0,0,3,1,-1.41,6,7,0.352,0.48885,1.71734,3.97057,1.90187,"1,016",47
"1,705",Piperidione,"6,465",Bitter,1.01,22.984,0.027,0,2.245,0,0,2,2,-1.47,2,2,0.252,0.83333,1.45367,2.75162,2.83702,175,24
"1,706",Pipradrol Hydrochloride,"66,008",Bitter,2.011,0,0,11.547,4.603,0,0.195,0,0,-5.061,6,1,0.139,1.61323,1.26931,2.70869,2.04388,730,42
"1,707",Plaunotol,"5,282,197",Bitter,5.496,0,5.122,18.22,6.297,0,0,4,4,-5.721,4,2,0.111,1.34135,1.13927,3.11807,4.0803,"1,441",23
"1,708",Potassium Guaiacolsulfonate,"23,674,755",Bitter,-0.114,21.444,0,17.118,-0.647,4.579,0,0,0,-0.928,5,5,0.514,0.46153,1.77629,3.2389,2.95195,238,20
"1,709",Absinthin,"442,138",Bitter,3.109,25.682,3.298,24.082,2.813,12.38,-0.778,5,6,-4.616,4,6,0.203,1.17401,1.3059,3.9959,1.44107,"3,069",116
"1,710",Procaine Dihydrate,"154,387",Bitter,0.214,11.641,-0.281,0,3.416,5.201,0,1,2,-3.594,4,3,0.218,0.70588,1.44939,3.38158,2.27518,618,24
"1,711",Propafenone Hydrochloride,"36,708",Bitter,2.442,12.545,0.061,9.977,4.026,5.711,-0.543,1,1,-5.611,7,3,0.178,1.13458,1.35811,3.50927,1.84164,"1,786",38
"1,712",Propallylonal,"11,020",Bitter,1.768,34.7,-1.374,0,0.162,0,-0.241,4,2,-3.046,4,3,0.303,1.04718,1.82074,2.95281,3.03141,389,31
"1,713",Aprobarbital Sodium salt,"24,191,231",Bitter,1.45,34.364,-1.859,0,0.217,0,-0.206,3,2,-2.22,4,3,0.35,0.71699,1.64152,3.18989,3.01411,326,30
"1,714",Arborescin,"566,062",Bitter,1.951,11.863,1.348,0,3.112,11.881,0.786,2,3,-2.634,2,3,0.168,0.33333,1.3059,3.83659,1.73279,493,54
"1,715",Propoxyphene,"15,424",Bitter,4.71,12.345,-0.162,0,1.87,6.174,0.139,1,4,-5.845,7,3,0.081,1.21058,1.29212,3.43327,2.4711,"1,364",44
"1,716",Propyphenazone,"3,778",Bitter,2.761,12.394,2.024,0,0,0,0.248,3,4,-1.805,5,2,0.097,0.67704,1.40466,3.41041,2.32184,478,36
"1,717",Psychotrine,"5,462,438",Bitter,2.079,12.312,4.01,0,8.62,16.599,1.759,5,4,-6.916,7,5,0.134,1.02998,1.39825,4.05747,1.41852,"3,390",79
"1,718",Arglabin,"636,760",Bitter,1.966,11.763,1.779,0,2.922,11.752,0.375,3,2,-2.626,3,3,0.171,0.33333,1.32501,3.83659,1.75531,493,54
"1,719",Pyrazole,"1,048",Bitter,0.274,0,0,0,0,0,0,0,0,0.206,2,1,0.391,2.32192,1.53049,0,2.96057,15,5
"1,720",Quebrachamine,"92,990",Bitter,4.469,0,0,0,11.795,0,0,0,1,-5.743,4,1,0.066,0.66666,1.19454,3.72565,1.72058,830,49
"1,721",Quercetin,"5,280,343",Bitter,-0.479,12.142,-1.919,47.909,0,5.353,0,3,0,-1.647,8,7,0.484,1.05088,1.4819,3.40854,2.07744,986,49
"1,722",Quinacrine Dihydrochloride dihydrate,"22,527",Bitter,2.493,0,0,0,6.108,5.477,0.505,0,4,-9.145,7,1,0.108,0.66981,1.41824,4.13753,1.86774,"2,125",54
"1,723",Quinazoline,"9,210",Bitter,1.388,0,0,0,0,0,0,0,0,-2.077,5,2,0.2,1.8,1.40563,1.52192,2.82175,109,18
"1,724",Aristolochic acid,"2,236",Bitter,1.448,34.971,-1.284,9.549,-0.082,16.097,0,1,1,-3.914,9,7,0.369,0.39999,1.63335,4.24385,2.23879,"1,236",62
"1,725",Quinovic Acid,"120,678",Bitter,4.162,26.339,-0.516,32.485,6.71,0,0.587,3,6,-7.041,3,5,0.196,1.21797,1.24755,3.9113,1.66014,"2,994",105
"1,726",Arecoline Hydrobromide,"9,301",Bitter,-0.818,11.008,0.639,0,2.892,4.617,0,2,2,-1.689,2,2,0.18,0.18181,1.47173,3.27761,2.45337,156,16
"1,727",Retamine,"197,754",Bitter,-0.164,0,0,10.361,13.297,0,3.133,0,0,-2.374,0,2,0.118,1.4172,1.29217,2.75271,1.53796,532,45
"1,728",Rhododendrin,"442,538",Bitter,0.391,0,0,47.728,0.866,10.899,-6.561,0,1,-2.105,3,7,0.371,1.07629,1.43351,3.44726,1.77099,"1,340",41
"1,729",Artemorin,"5,281,428",Bitter,2.974,11.566,2.239,9.928,2.958,5.334,-0.613,4,1,-2.849,4,3,0.185,0.48638,1.3059,3.68354,2.18124,558,34
"1,730",Salicin,"439,503",Bitter,-0.947,0,0,47.416,-0.778,10.646,-6.674,0,0,-0.825,3,7,0.438,0.97548,1.48961,3.34643,2.03745,798,39
"1,731",Artemisin,"65,030",Bitter,1.37,23.67,1.237,10.35,0.533,5.458,-1.578,4,3,-2.448,4,4,0.252,0.52631,1.38075,3.72161,2.08023,584,49
"1,732",Salicylamide,"5,147",Bitter,0.59,10.483,-0.613,8.98,0,0,0,1,0,-1.107,4,2,0.448,0.59999,1.65787,2.72192,3.06639,114,15
"1,733",&#945;-Santonin,"65,030",Bitter,2.601,23.617,1.76,0,1.981,5.548,0.023,4,3,-3.001,4,3,0.181,0.33333,1.32501,3.83659,2.05155,512,46
"1,734",Scillaren,"222,156",Bitter,0.593,11.634,1.887,75.056,5.913,28.704,-13.663,3,3,-5.294,4,13,0.319,1.48222,1.40429,4.13248,1.00101,"9,914",128
"1,735",Secobarbital Sodium,"14,148,199",Bitter,2.783,33.892,-1.321,0,1.974,0,-0.068,3,2,-2.943,4,3,0.309,0.51499,1.57977,3.57246,3.00125,472,33
"1,736",Senecionine,"5,280,906",Bitter,1.804,24.906,0.433,10.568,2.81,11.153,-0.701,4,3,-1.87,4,6,0.231,0.66666,1.47665,3.91829,1.83124,"1,164",53
"1,737",Caffeine,"2,519",Bitter,0.424,23.07,-0.828,0,0,0,0,2,3,-0.636,4,3,0.29,0.57142,1.78415,3.23592,2.47698,258,33
"1,738",Sodium Phenolsulfonate Dihydrate,"23,674,503",Bitter,0.217,20.898,0,17.388,0,0,0,0,0,-1.006,5,4,0.556,0.54545,1.80503,2.91397,3.12271,144,17
"1,739",Streptomycin,"19,649",Bitter,-6.769,12.025,-2.145,73.221,-0.732,22.568,-24.553,2,2,0.43,3,13,0.592,1.58709,1.71553,3.73482,1.84262,"4,989",87
"1,740",Campher,"94,834",Bitter,1.739,22.933,-0.666,0,1.558,4.733,-0.088,2,3,-2.017,2,3,0.233,0.5196,1.37425,3.18083,2.43105,196,35
