Index,Name,Muscarinic acetylcholine receptor M3,ALogP98,ALogP98_Unknown,Apol,FormalCharge,CoordDimension,IsChiral,LogD,Molecular_Weight,Molecular_Mass,Molecular_Solubility,VSA_TotalArea,HBA_Count,HBD_Count,NPlusO_Count,Num_Atoms,Num_Bonds,Num_Hydrogens,Num_ExplicitHydrogens,Num_ExplicitAtoms,Num_ExplicitBonds,Num_PositiveAtoms,Num_NegativeAtoms,Num_SpiroAtoms,Num_BridgeHeadAtoms,Num_RingBonds,Num_RotatableBonds,Num_AromaticBonds,Num_BridgeBonds,Num_Rings,Num_AromaticRings,Num_RingAssemblies,Num_Rings3,Num_Rings4,Num_Rings5,Num_Rings6,Num_Rings7,Num_Rings8,Num_Rings9Plus,Num_Chains,Num_ChainAssemblies,Num_Fragments,Num_ComplexedFragments,Num_MetalAtoms,Num_SGroups,Num_Superatoms,Num_Isotopes,Num_CustomData,Num_PiBonds,Num_RepeatUnits,Num_V3000Templates,Num_RGroupFragments,Num_StereoAtoms,Num_StereoBonds,Num_SingleBonds,Num_DoubleBonds,Num_TripleBonds,Num_AliphaticSingleBonds,Num_AliphaticDoubleBonds,Num_UnknownStereoAtoms,Num_UnknownStereoBonds,Num_DativeBonds,Num_HydrogenBonds,Num_AlleneStereoCenters,Num_AtropisomerCenters,Num_AxialStereoCenters,Num_TrueAlleneStereoCenters,Num_TrueAtropisomerCenters,Num_AtomClasses,Num_Macro_Chains,Num_Macro_Residues,Num_TerminalRotomers,Num_TrueStereoAtoms,Num_UnknownTrueStereoAtoms,Num_PseudoStereoAtoms,Num_UnknownPseudoStereoAtoms,Num_MesoStereoAtoms,Num_EnhancedStereoAtoms,Num_QueryAtoms,Num_QueryBonds,Num_H_Acceptors,Num_H_Donors,Num_H_Acceptors_Lipinski,Num_H_Donors_Lipinski,Organic_Count,Molecular_SurfaceArea,Molecular_PolarSurfaceArea,Molecular_FractionalPolarSurfaceArea,Molecular_SASA,Molecular_PolarSASA,Molecular_FractionalPolarSASA,Molecular_SAVol,BIC,CIC,E_ADJ_equ,E_ADJ_mag,E_DIST_equ,E_DIST_mag,IAC_Mean,IAC_Total,IC,SIC,V_ADJ_equ,V_ADJ_mag,V_DIST_equ,V_DIST_mag,CHI_0,CHI_1,CHI_2,CHI_3_C,CHI_3_CH,CHI_3_P,CHI_V_0,CHI_V_1,CHI_V_2,CHI_V_3_C,CHI_V_3_CH,CHI_V_3_P,JX,JY,Wiener,Zagreb,Kappa_1,Kappa_1_AM,Kappa_2,Kappa_2_AM,Kappa_3,Kappa_3_AM,PHI,SC_0,SC_1,SC_2,SC_3_C,SC_3_CH,SC_3_P
28,135599,4.94,1.175,0,"6,224.06",0,2,1,0.037,183.247,183.126,-1.514,221.971,2,1,3,13,14,17,0,13,14,0,0,0,2,9,3,0,9,2,0,1,0,0,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,1,0,13,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,3,1,3,1,13,179.48,38.33,0.213,368.441,64.6086,0.175,316.59,0.82902,0.46153,139.065,199.421,527.107,"1,432.12",1.41668,42.5006,3.2389,0.87527,109.466,134.606,474.436,"1,196.61",9.25914,6.29202,5.53761,0.82613,0,4.52816,8.08408,5.24828,4.01855,0.41733,0,3.05459,1.82568,1.92061,246,66,9.55102,9.15701,4.02216,3.76111,2.08333,1.91542,2.64927,13,14,19,4,0,24
29,135743,5.5,3.17,0,"8,649.60",0,2,1,2.305,251.364,251.189,-2.525,308.031,2,0,3,18,20,25,0,18,20,0,0,0,2,15,3,0,9,3,0,2,0,0,1,2,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,1,0,19,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,18,245.59,29.54,0.12,458.165,44.6464,0.097,390.837,0.72169,0.99999,233.696,325.212,"1,236.83","3,333.90",1.31696,56.6296,3.16992,0.76018,174.706,212.877,"1,020.96","2,602.10",12.5352,8.75402,7.82081,1.06423,0,6.87138,11.4371,7.67906,6.36351,0.67225,0,5.2759,1.52326,1.59011,613,96,13.005,12.6151,5.55102,5.29706,2.65927,2.50959,3.71238,18,20,28,6,0,38
30,135812,5.17,3.284,0,"11,557",0,2,1,2.42,316.609,315.02,-3.186,316.367,3,0,4,18,19,16,0,18,19,0,0,0,2,9,5,0,9,2,0,1,0,0,1,1,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,18,1,0,18,1,0,0,0,0,0,0,0,0,0,16,0,0,1,0,3,0,0,0,0,0,0,4,0,4,0,18,281.22,38.77,0.137,457.972,50.6771,0.11,424.224,0.82658,0.59749,224.729,325.212,"1,131.93","2,947.13",1.80618,61.4102,3.57243,0.85671,168.967,199.421,"1,045.51","2,597.47",13.3365,8.36599,8.64994,2.5112,0,5.83454,12.3412,7.12107,7.37947,2.60646,0,3.99847,1.69388,1.83936,650,94,14.41,14.8213,5.55102,5.81495,3.75,3.95552,4.78807,18,19,28,9,0,32
31,146267,5.21,-0.124,0,"6,078.88",1,2,0,-0.124,154.229,154.123,-3.245,212.699,1,0,2,11,11,16,0,11,11,1,0,0,0,5,2,5,0,1,1,1,0,0,1,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,5,0,0,2,0,11,190.45,13.14,0.068,340.887,22.7368,0.066,294.078,0.6792,0.90909,100.842,160,299.396,796.138,1.32787,35.8526,2.55034,0.73721,82.7686,98.1075,322.091,796.893,8.48312,4.97214,5.54903,2.05345,0,2.70446,7.71726,3.83035,3.96079,1.59708,0,1.42619,2.52631,2.68814,159,54,9.0909,8.33765,3.16406,2.70119,3.2653,2.76295,2.04742,11,11,16,6,0,14
32,178068,5,2.868,0,"17,093.90",0,2,0,1.365,439.551,439.258,-2.451,508.923,3,1,8,32,35,33,0,32,35,0,0,0,0,24,5,12,0,4,2,4,0,0,0,4,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,28,7,0,22,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,12,6,1,8,1,32,441.23,60.52,0.137,702.963,51.1398,0.072,609.091,0.65628,1.46109,485.59,632.156,"4,747.27","12,170.40",1.51669,98.5853,3.5389,0.70778,368.406,429.05,"4,046.87","9,913.36",22.5014,15.584,13.5357,1.834,0,11.7712,19.2119,11.1421,8.25304,0.93494,0,6.26682,1.32342,1.40225,"3,327",166,25.1037,22.3863,12.1094,10.2054,6.37207,5.17121,7.13938,32,35,48,10,0,64
33,187230,7.13,8.063,0,"45,060.50",0,2,0,3.699,"1,124.38","1,123.61",-14.034,"1,272.66",9,4,19,83,91,77,0,83,91,0,0,0,0,51,29,36,0,9,6,3,0,0,0,6,3,0,0,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,67,24,0,49,6,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,36,13,4,19,4,83,"1,097.46",208.65,0.19,"1,608.19",251.464,0.156,"1,402.19",0.5314,2.73732,"1,597.55","1,953.86","42,243.50","104,733",1.50844,241.35,3.63771,0.57061,"1,213.17","1,366.42","35,423.10","85,392.80",57.9189,40.5498,35.2012,4.25376,0,29.4018,47.8622,29.4065,21.6687,1.89643,0,15.3882,0.63083,0.65748,"56,277",428,67.3943,59.3938,35.561,29.657,19.2764,15.4611,21.2222,83,91,123,24,0,165
34,199111,5,2.117,0,"7,601.14",0,2,1,2.017,190.285,190.147,-2.624,243.225,1,0,2,14,15,18,0,14,15,0,0,0,0,11,2,6,0,2,1,1,0,0,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,3,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,6,2,0,2,0,14,205.73,16.13,0.078,394.882,26.0021,0.065,340.966,0.84453,0.28571,151.918,212.877,568.165,"1,699.60",1.24755,39.9218,3.52164,0.92495,121.02,147.207,534.387,"1,437.50",9.96625,6.82569,5.68868,0.67453,0,5.00503,9.03225,5.4563,4.05574,0.45925,0,3.25973,2.25458,2.31763,283,70,10.5155,9.65688,4.67999,4.09308,2.17283,1.83048,2.82331,14,15,20,4,0,27
35,214861,6.07,1.935,0,"5,652.94",0,2,0,1.418,179.216,179.095,-0.455,220.186,2,0,3,13,13,13,0,13,13,0,0,0,0,6,3,0,0,1,0,1,0,0,0,1,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,10,2,1,10,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,13,191.83,29.54,0.153,379.552,44.6464,0.117,333.127,0.83003,0.30769,118.318,160,471.481,"1,195.14",1.49563,38.8864,3.39274,0.91684,104.676,122.211,501.728,"1,194.75",9.68179,6.23638,5.15136,0.69104,0,3.79471,7.74683,4.21929,3.03607,0.36733,0,1.8906,2.3607,2.50438,268,58,11.0769,9.9741,5.67187,4.80431,3.7037,3.01697,3.68605,13,13,16,3,0,18
36,276139,9.23,1.97,0,"13,669.20",1,2,0,1.97,324.437,324.196,-6.58,395.142,2,0,3,24,26,26,0,24,26,1,0,0,0,18,5,12,0,3,2,3,0,0,0,3,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,7,0,13,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,2,0,3,0,24,332.37,26.3,0.079,554.628,38.868,0.07,482.436,0.64865,1.3129,330.763,444.235,"2,240.97","6,168.20",1.31485,65.7427,3.27205,0.71364,251.94,296.423,"1,968.02","5,121.67",16.9934,11.5504,10.6941,2.09137,0,8.20923,14.5203,8.67472,7.27357,1.51025,0,4.89713,1.73112,1.7893,"1,354",124,18.7811,16.8727,8.5895,7.2858,5.25,4.32197,5.12214,24,26,36,9,0,44
37,292542,8.48,5.623,0,"25,894.70",0,2,1,4.675,636.866,636.404,-11.078,765.94,3,3,7,47,51,52,0,47,51,0,0,0,0,30,15,18,0,5,3,5,0,0,0,5,0,0,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,39,12,0,30,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,18,4,3,7,3,47,630.78,90.54,0.143,"1,006.25",137.556,0.136,870.313,0.55984,2.20824,761.608,946.856,"11,575.10","28,593.50",1.35607,134.251,3.34633,0.60244,596.253,680.587,"9,902.91","23,794.20",32.7378,23.0248,19.7144,2.36118,0,15.9444,27.8006,17.7175,13.4864,1.36053,0,10.0065,1.02231,1.05108,"10,618",236,38.2361,34.3669,20.7507,17.8102,12.0411,10.0089,13.023,47,51,67,13,0,86
38,292543,9.51,5.302,0,"25,381.40",0,2,1,4.354,622.839,622.388,-10.684,744.546,3,3,7,46,50,50,0,46,50,0,0,0,0,30,14,18,0,5,3,5,0,0,0,5,0,0,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,38,12,0,29,3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,18,4,3,7,3,46,614.81,90.54,0.147,981.469,137.556,0.14,849.801,0.56297,2.17146,745.435,929.86,"10,969.80","27,356.70",1.36539,131.078,3.35209,0.60687,581.132,664.386,"9,355.67","22,674.40",32.0307,22.5248,19.3608,2.36118,0,15.6944,27.0935,17.2175,13.1328,1.36053,0,9.77799,1.05094,1.08129,"9,755",232,37.26,33.3949,20,17.0871,11.5222,9.52528,12.4049,46,50,66,13,0,85
39,292544,9,7.476,0,"25,007.20",0,2,1,6.527,607.868,607.414,-12.038,747.881,2,2,5,45,49,53,0,45,49,0,0,0,0,30,15,18,0,5,3,5,0,0,0,5,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,38,11,0,29,2,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,18,3,2,5,2,45,606.51,61.44,0.101,983.469,95.6295,0.097,847.87,0.55385,2.22029,721.018,896,"10,535.60","26,120.90",1.27581,125.03,3.27155,0.59571,566.068,648.242,"8,957.54","21,558.10",31.1604,22.131,18.739,2.07251,0,15.2922,27.0995,17.5562,13.4167,1.28836,0,10.0604,1.02795,1.04932,"9,394",226,36.2849,32.9385,19.8623,17.3077,11.2667,9.52757,12.6686,45,49,64,12,0,83
40,293162,9.6,6.659,0,"27,666.20",0,2,1,5.71,688.94,688.435,-10.516,809.7,3,1,7,51,57,56,0,51,57,0,0,0,0,40,11,18,0,7,3,7,0,0,2,5,0,0,0,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,45,12,0,36,3,0,0,0,0,0,0,0,0,0,35,0,0,0,0,3,0,0,0,0,0,18,4,1,7,1,51,665.61,72.96,0.109,"1,037.02",97.6317,0.094,895.736,0.56157,2.24201,911.507,"1,154","13,886.60","36,910.50",1.33789,143.155,3.4304,0.60475,675.173,778.949,"11,210.50","28,734.70",35.0472,25.0249,21.868,2.70334,0,19.1466,30.264,19.7932,15.632,1.68535,0,12.3221,1.00873,1.03831,"11,115",272,39.2428,35.4335,19.2357,16.5796,9.52066,7.93744,11.5191,51,57,79,17,0,110
41,293241,9.33,6.104,0,"26,780.40",0,2,1,5.156,662.903,662.42,-10.796,787.82,3,2,7,49,54,54,0,49,54,0,0,0,0,35,13,18,0,6,3,6,0,0,1,5,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,42,12,0,33,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,2,0,0,0,0,0,18,4,2,7,2,49,648.2,81.75,0.126,"1,021.63",117.594,0.115,883.025,0.57702,2.12693,835.983,"1,049.71","12,724.40","32,595.40",1.34673,138.713,3.48777,0.62118,635.503,729.528,"10,558.80","26,193.40",33.8925,24.0248,20.7863,2.5274,0,17.5649,29.0323,18.7553,14.5423,1.52224,0,11.1754,1.01206,1.04099,"10,865",254,38.716,34.8769,19.8972,17.1086,10.5756,8.79699,12.1775,49,54,73,15,0,98
42,293242,8.68,5.872,0,"26,407.90",0,2,1,4.923,650.892,650.42,-11.396,787.333,3,3,7,48,52,54,0,48,52,0,0,0,0,30,16,18,0,5,3,5,0,0,0,5,0,0,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,40,12,0,31,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,18,4,3,7,3,48,646.75,90.54,0.139,"1,031.03",137.556,0.133,890.825,0.55607,2.24852,777.812,963.895,"12,202.60","29,864.90",1.34714,137.409,3.33643,0.59739,611.428,696.846,"10,467.80","24,946.80",33.4449,23.5248,20.0679,2.36118,0,16.186,28.5077,18.2175,13.8096,1.36053,0,10.2347,0.99475,1.02187,"11,536",240,39.213,35.34,21.5078,18.5406,12.5803,10.5136,13.6505,48,52,68,13,0,87
43,293431,9.12,5.55,0,"25,894.70",0,2,1,4.602,636.866,636.404,-10.992,765.94,3,3,7,47,51,52,0,47,51,0,0,0,0,30,15,18,0,5,3,5,0,0,0,5,0,0,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,39,12,0,30,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,18,4,3,7,3,47,630.78,90.54,0.143,"1,006.25",137.556,0.136,870.313,0.55984,2.20824,761.608,946.856,"11,579.50","28,595.50",1.35607,134.251,3.34633,0.60244,596.253,680.587,"9,904.55","23,795.60",32.7378,23.0248,19.7144,2.36118,0,15.936,27.8006,17.7175,13.456,1.36053,0,10.0061,1.02152,1.05017,"10,622",236,38.2361,34.3669,20.7507,17.8102,12.0411,10.0089,13.023,47,51,67,13,0,86
44,295069,8.66,5.856,0,"26,267.20",0,2,1,4.908,648.877,648.404,-10.499,766.427,3,2,7,48,53,52,0,48,53,0,0,0,0,35,12,18,0,6,3,6,0,0,1,5,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,41,12,0,32,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,2,0,0,0,0,0,18,4,2,7,2,48,632.23,81.75,0.129,996.854,117.594,0.117,862.513,0.58033,2.08999,819.502,"1,032.47","12,068.40","31,271.40",1.35548,135.548,3.49496,0.62578,620.205,713.16,"9,979.98","25,016.20",33.1854,23.5248,20.4327,2.5274,0,17.3233,28.3252,18.2553,14.2191,1.52224,0,10.9473,1.04388,1.07449,"9,980",250,37.7472,33.9131,19.1844,16.4244,10.1201,8.37479,11.6042,48,53,72,15,0,97
45,327069,5,3.549,0,"17,727.50",0,2,0,2.046,443.97,443.209,-3.177,495.393,2,1,7,31,34,30,0,31,34,0,0,0,0,24,4,12,0,4,2,4,0,0,0,4,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,27,7,0,21,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12,5,1,7,1,31,431.79,51.29,0.118,688.182,45.1091,0.065,607.118,0.65819,1.42789,470.255,616.131,"4,494.57","11,382.70",1.58879,96.9167,3.5263,0.71178,354.371,413.947,"3,807.02","9,209.45",21.7943,15.0292,13.439,1.98659,0,11.4006,18.9376,11.0907,8.49405,1.07498,0,6.28472,1.31268,1.38686,"3,092",162,24.1349,21.7407,11.4215,9.76529,6.32088,5.2336,6.84853,31,34,47,10,0,61
46,327077,5,3.09,0,"16,300.10",0,2,0,1.587,427.515,427.238,-2.671,481.048,2,1,7,31,34,30,0,31,34,0,0,0,0,24,4,12,0,4,2,4,0,0,0,4,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,27,7,0,21,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12,5,1,7,1,31,417.16,51.29,0.122,675.876,45.1091,0.066,587.49,0.65819,1.42789,470.255,616.131,"4,494.57","11,382.70",1.58879,96.9167,3.5263,0.71178,354.371,413.947,"3,807.02","9,209.45",21.7943,15.0292,13.439,1.98659,0,11.4006,18.1816,10.7127,8.05761,0.94899,0,6.03274,1.31217,1.38876,"3,092",162,24.1349,21.3943,11.4215,9.53118,6.32088,5.08279,6.57783,31,34,47,10,0,61
47,327082,5,4.403,0,"20,118.60",0,2,0,2.9,485.62,485.279,-4.71,557.704,2,1,7,36,40,35,0,36,40,0,0,0,0,30,5,18,0,5,3,5,0,0,0,5,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,30,10,0,21,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,18,5,1,7,1,36,478.12,51.29,0.107,765.396,45.1091,0.058,666.44,0.62313,1.65304,577.986,745.95,"6,633.29","16,483.20",1.44529,102.616,3.51687,0.68025,433.211,505.754,"5,440.74","12,961.60",24.9072,17.6017,15.492,2.03125,0,13.4731,21.1904,12.6844,9.4941,1.05267,0,7.18054,1.13789,1.1898,"4,889",190,27.5625,24.158,13.3752,11.016,7.15856,5.66128,7.39235,36,40,55,11,0,73
48,327083,5,3.827,0,"16,941.80",0,2,0,2.324,477.522,477.235,-3.895,512.616,2,1,7,34,37,30,0,34,37,0,0,0,0,24,5,12,0,4,2,4,0,0,0,4,0,0,0,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,30,7,0,24,1,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,12,5,1,7,1,34,448.91,51.29,0.114,707.792,45.1091,0.063,616.613,0.66778,1.44175,538.091,713.16,"5,498.09","13,802",1.69358,108.39,3.64571,0.7166,396.712,459.5,"4,736.93","11,376.90",24.2943,16.2405,15.3968,3.20828,0,12.3367,19.4375,11.3407,8.62583,1.10347,0,6.40074,1.28901,1.37123,"4,091",180,27.046,24.1543,12.0299,10.1046,7.0715,5.75746,7.1785,34,37,53,14,0,67
49,327090,5,3.426,0,"18,434.10",0,2,0,1.923,455.616,455.235,-3.316,521.357,2,1,7,32,35,33,0,32,35,0,0,0,0,24,5,12,0,4,2,4,0,0,0,4,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,28,7,0,22,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,6,1,7,1,32,451.95,76.59,0.169,716.936,73.6658,0.102,627.346,0.63594,1.57077,485.59,632.156,"4,832.72","12,160.20",1.55907,101.34,3.42922,0.68584,368.406,429.05,"4,120.99","9,902.89",22.5014,15.5672,13.6081,1.90204,0,11.8089,20.0284,12.3609,9.15887,1.09012,0,7.02211,1.30067,1.37257,"3,423",166,25.1037,22.6371,12.1094,10.3776,6.57596,5.45403,7.34124,32,35,48,10,0,63
50,327091,5,3.335,0,"17,173.90",0,2,0,3.266,438.562,438.263,-3.653,513.038,3,1,7,32,35,34,0,32,35,0,0,0,0,24,6,12,0,4,2,4,0,0,0,4,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,28,7,0,22,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,12,6,1,7,1,32,438.43,57.28,0.13,706.24,56.0147,0.079,611.278,0.65628,1.46109,485.59,632.156,"4,747.27","12,170.40",1.47128,97.105,3.5389,0.70778,368.406,429.05,"4,046.87","9,913.36",22.5014,15.584,13.5357,1.834,0,11.7712,19.342,11.3912,8.59937,0.98076,0,6.58196,1.33306,1.39947,"3,327",166,25.1037,22.5792,12.1094,10.3378,6.37207,5.25325,7.29436,32,35,48,10,0,64
51,330283,5,3.549,0,"17,727.50",0,2,0,2.046,443.97,443.209,-3.202,495.393,2,1,7,31,34,30,0,31,34,0,0,0,0,24,4,12,0,4,2,4,0,0,0,4,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,27,7,0,21,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,12,5,1,7,1,31,431.75,51.29,0.118,688.182,45.1091,0.065,607.118,0.67932,1.31467,470.255,616.131,"4,452.58","11,387.10",1.58879,96.9167,3.63952,0.73463,354.371,413.947,"3,768.97","9,214.45",21.7943,15.046,13.3447,1.90303,0,11.4568,18.9375,11.0967,8.43981,1.03968,0,6.35372,1.3257,1.40107,"3,044",162,24.1349,21.7407,11.4215,9.76529,6.11862,5.05922,6.84853,31,34,47,10,0,62
52,330287,5,3.09,0,"16,300.10",0,2,0,1.587,427.515,427.238,-2.663,481.048,2,1,7,31,34,30,0,31,34,0,0,0,0,24,4,12,0,4,2,4,0,0,0,4,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,27,7,0,21,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,12,5,1,7,1,31,417.13,51.29,0.122,675.876,45.1091,0.066,587.49,0.67932,1.31467,470.255,616.131,"4,452.58","11,387.10",1.58879,96.9167,3.63952,0.73463,354.371,413.947,"3,768.97","9,214.45",21.7943,15.046,13.3447,1.90303,0,11.4568,18.1816,10.7187,8.03261,0.93057,0,6.03411,1.32512,1.40324,"3,044",162,24.1349,21.3943,11.4215,9.53118,6.11862,4.91241,6.57783,31,34,47,10,0,62
53,334691,9,3.956,0,"13,495.30",0,2,1,3.953,383.431,383.17,-6.066,411.228,1,0,3,28,31,23,0,28,31,0,0,0,2,21,5,12,9,4,2,3,0,0,0,4,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,24,6,1,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,12,3,1,3,1,28,353.41,32.7,0.092,588.916,53.3087,0.09,515.029,0.62065,1.52696,437.566,600.168,"3,174.76","9,275.29",1.51391,77.2098,3.28039,0.68236,312.765,369.16,"2,668.99","7,337.76",19.7778,13.4493,12.5571,2.51704,0,11.1706,15.7903,9.51408,7.61823,1.1418,0,6.04878,1.75018,1.81186,"1,923",154,21.2404,19.0737,8.6257,7.28791,4.25799,3.47377,4.96455,28,31,46,14,0,63
54,334791,8.6,4.203,0,"12,050.50",0,2,1,4.2,341.487,341.235,-5.782,426.278,1,0,3,25,27,31,0,25,27,0,0,0,2,15,8,6,9,3,1,2,0,0,0,3,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,3,1,20,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,0,6,3,1,3,1,25,350.13,32.7,0.093,590.715,53.3087,0.09,506.387,0.76273,0.83019,351.62,474.842,"2,389.89","6,735.38",1.27721,71.5243,3.81366,0.82122,265.211,310.764,"2,112.85","5,638.55",17.7529,12.1171,10.5838,1.90517,0,9.24832,15.6307,9.71473,7.57744,1.00467,0,5.94415,1.84574,1.89711,"1,478",130,19.7531,18.451,8.79224,7.91028,4.46597,3.92199,5.83812,25,27,38,11,0,51
55,334803,9.2,3.747,0,"11,537.20",0,2,1,3.744,327.46,327.22,-5.29,404.885,1,0,3,24,26,29,0,24,26,0,0,0,2,15,7,6,9,3,1,2,0,0,0,3,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,3,1,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,6,3,1,3,1,24,334.16,32.7,0.097,565.935,53.3087,0.094,485.876,0.76773,0.78145,336.856,459.5,"2,166.34","6,171.87",1.29169,68.4597,3.8035,0.82956,251.94,296.423,"1,904.07","5,128.99",17.0458,11.6171,10.2302,1.90517,0,8.99832,14.9236,9.21473,7.22388,1.00467,0,5.69415,1.8726,1.9264,"1,302",126,18.7811,17.482,8.13148,7.27036,4.06559,3.54405,5.29585,24,26,37,11,0,50
56,334813,8.1,4.874,0,"16,350.10",0,2,1,4.871,416.34,415.111,-7.305,439.917,1,0,3,28,31,23,0,28,31,0,0,0,2,21,5,12,9,4,2,3,0,0,0,4,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,24,6,1,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,12,3,1,3,1,28,382.66,32.7,0.085,613.528,53.3087,0.086,554.285,0.62065,1.52696,437.566,600.168,"3,174.76","9,275.29",1.51391,77.2098,3.28039,0.68236,312.765,369.16,"2,668.99","7,337.76",19.7778,13.4493,12.5571,2.51704,0,11.1706,17.3021,10.27,8.4911,1.39377,0,6.55273,1.7518,1.80582,"1,923",154,21.2404,19.7625,8.6257,7.70605,4.25799,3.71582,5.43895,28,31,46,14,0,63
57,334847,6.2,4.188,0,"14,393.40",0,2,1,4.185,375.503,375.22,-6.513,443.841,1,0,3,28,31,29,0,28,31,0,0,0,2,21,7,12,9,4,2,3,0,0,0,4,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,24,6,1,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,12,3,1,3,1,28,368.99,32.7,0.088,620.278,53.3087,0.085,537.619,0.65609,1.33963,424.467,568.43,"3,233.57","9,273.19",1.28941,73.4969,3.46771,0.72133,312.765,369.16,"2,695.13","7,336.58",19.4515,13.6078,12.3647,2.29327,0,10.351,16.6033,10.229,8.25037,1.24956,0,6.25535,1.6161,1.65549,"2,007",150,21.2404,19.2075,9.42768,8.0892,5.2016,4.33208,5.54904,28,31,44,12,0,57
